block,timestamp,price,fees_usd,net_value_usd,fee_return_pct
296366355,1737112912,3412.93,81.82,3464.13,2.4141
296367407,1737113175,3410.29,81.80,3461.67,2.4134
296368433,1737113432,3401.89,81.71,3453.78,2.4110
296369497,1737113698,3410.21,81.84,3461.59,2.4146
296370551,1737113961,3415.73,81.93,3466.73,2.4173
296371590,1737114221,3412.49,81.90,3463.72,2.4166
296372679,1737114493,3408.08,81.86,3459.60,2.4153
296373681,1737114744,3408.47,81.87,3459.97,2.4157
296374681,1737114994,3413.21,81.94,3464.39,2.4177
296375688,1737115246,3416.14,81.98,3467.11,2.4189
296376697,1737115498,3414.84,81.98,3465.91,2.4188
296377724,1737115754,3416.93,82.01,3467.84,2.4198
296378727,1737116005,3411.76,81.96,3463.04,2.4182
296379741,1737116259,3414.89,82.01,3465.95,2.4196
296380788,1737116520,3420.66,82.09,3471.29,2.4222
296381791,1737116771,3420.01,82.10,3470.69,2.4223
296382791,1737117021,3411.63,82.02,3462.92,2.4199
296383828,1737117280,3411.02,82.07,3462.35,2.4214
296384838,1737117533,3413.16,82.11,3464.34,2.4226
296385840,1737117784,3403.56,82.01,3455.36,2.4198
296386887,1737118045,3402.59,82.00,3454.45,2.4196
296387905,1737118300,3402.80,82.02,3454.64,2.4199
296388941,1737118559,3407.29,82.09,3458.86,2.4220
296389975,1737118817,3405.42,82.08,3457.11,2.4219
296391019,1737119078,3413.26,82.20,3464.44,2.4252
296392045,1737119335,3414.57,82.22,3465.66,2.4261
296393078,1737119593,3418.84,82.30,3469.62,2.4282
296394140,1737119858,3420.51,82.33,3471.15,2.4291
296395154,1737120112,3426.04,82.42,3476.24,2.4317
296396154,1737120362,3426.43,82.53,3476.59,2.4352
296397160,1737120614,3421.98,82.58,3472.51,2.4366
296398162,1737120864,3411.45,82.53,3462.75,2.4350
296399186,1737121120,3416.46,82.64,3467.41,2.4384
296400188,1737121370,3410.43,82.62,3461.80,2.4377
296401192,1737121622,3422.07,82.82,3472.59,2.4436
296402195,1737121872,3426.04,82.90,3476.24,2.4461
296403218,1737122128,3430.89,82.99,3480.66,2.4487
296404236,1737122382,3440.55,83.16,3489.41,2.4537
296405238,1737122633,3441.98,83.22,3490.69,2.4555
296406275,1737122892,3449.52,83.37,3497.43,2.4598
296407278,1737123143,3442.12,83.30,3490.82,2.4579
296408336,1737123408,3425.47,83.18,3475.72,2.4542
296409347,1737123660,3412.40,83.08,3463.63,2.4513
296410353,1737123912,3412.69,83.12,3463.90,2.4524
296411362,1737124164,3421.84,83.27,3472.38,2.4568
296412368,1737124416,3422.28,83.30,3472.79,2.4577
296413368,1737124666,3419.10,83.28,3469.85,2.4572
296414390,1737124921,3416.80,83.28,3467.72,2.4572
296415458,1737125188,3416.00,83.28,3466.98,2.4572
296416481,1737125444,3421.24,83.36,3471.83,2.4595
296417490,1737125696,3420.01,83.36,3470.69,2.4594
296418501,1737125949,3420.04,83.37,3470.72,2.4599
296419573,1737126217,3420.80,83.41,3471.42,2.4609
296420625,1737126480,3433.11,83.59,3482.69,2.4662
296421648,1737126736,3444.67,83.77,3493.11,2.4717
296422648,1737126986,3441.25,83.75,3490.04,2.4712
296423673,1737127242,3445.69,83.82,3494.02,2.4733
296424680,1737127494,3442.56,83.81,3491.21,2.4729
296425680,1737127744,3441.17,83.81,3489.97,2.4728
296426691,1737127996,3444.59,83.87,3493.04,2.4747
296427701,1737128249,3440.92,83.84,3489.74,2.4738
296428703,1737128499,3439.90,83.86,3488.82,2.4743
296429704,1737128750,3441.12,83.89,3489.92,2.4753
296430748,1737129010,3440.35,83.91,3489.23,2.4758
296431775,1737129267,3436.73,83.89,3485.96,2.4752
296432782,1737129519,3430.00,83.82,3479.86,2.4732
296433791,1737129771,3434.21,83.90,3483.68,2.4754
296434802,1737130024,3432.08,83.88,3481.75,2.4749
296435809,1737130276,3427.97,83.84,3478.00,2.4737
296436835,1737130532,3427.59,83.84,3477.66,2.4737
296437843,1737130784,3441.70,84.05,3490.45,2.4799
296438862,1737131039,3435.00,83.99,3484.40,2.4780
296439876,1737131292,3418.27,83.81,3469.08,2.4729
296440878,1737131543,3417.77,83.84,3468.62,2.4737
296441909,1737131801,3415.35,83.83,3466.38,2.4734
296442914,1737132052,3421.06,83.92,3471.66,2.4761
296443944,1737132310,3412.67,83.83,3463.89,2.4735
296444947,1737132560,3413.24,83.86,3464.42,2.4743
296445947,1737132810,3416.52,83.91,3467.46,2.4758
296446993,1737133072,3419.09,83.95,3469.84,2.4770
296448014,1737133327,3415.20,83.91,3466.24,2.4758
296449020,1737133578,3418.05,83.96,3468.88,2.4772
296450084,1737133844,3423.76,84.05,3474.15,2.4800
296451121,1737134104,3429.95,84.14,3479.81,2.4826
296452132,1737134356,3425.91,84.10,3476.12,2.4814
296453157,1737134613,3420.97,84.05,3471.58,2.4800
296454164,1737134864,3421.55,84.07,3472.11,2.4805
296455191,1737135121,3422.56,84.10,3473.04,2.4814
296456191,1737135371,3420.29,84.08,3470.95,2.4808
296457237,1737135633,3422.32,84.12,3472.82,2.4820
296458248,1737135886,3421.25,84.12,3471.84,2.4819
296459258,1737136138,3415.17,84.05,3466.21,2.4801
296460263,1737136389,3416.03,84.08,3467.01,2.4807
296461279,1737136643,3416.73,84.10,3467.66,2.4813
296462288,1737136896,3417.41,84.11,3468.29,2.4818
296463288,1737137146,3426.98,84.25,3477.10,2.4859
296464289,1737137396,3437.28,84.41,3486.46,2.4904
296465302,1737137649,3442.80,84.50,3491.43,2.4932
296466309,1737137901,3439.48,84.48,3488.45,2.4925
296467418,1737138178,3427.73,84.36,3477.78,2.4889
296468421,1737138429,3421.24,84.29,3471.82,2.4870
296469436,1737138682,3426.91,84.38,3477.03,2.4896
296470498,1737138948,3429.45,84.41,3479.35,2.4907
296471513,1737139202,3429.85,84.43,3479.72,2.4913
296472526,1737139455,3432.70,84.48,3482.31,2.4925
296473585,1737139720,3435.03,84.51,3484.43,2.4935
296474610,1737139976,3432.99,84.50,3482.58,2.4932
296475620,1737140228,3432.01,84.51,3481.68,2.4934
296476633,1737140482,3451.98,84.80,3499.61,2.5021
296477633,1737140732,3446.73,84.77,3494.95,2.5012
296478633,1737140982,3466.44,85.07,3512.32,2.5099
296479637,1737141233,3469.42,85.16,3514.91,2.5125
296480639,1737141483,3479.95,85.33,3523.99,2.5178
296481658,1737141738,3496.61,85.63,3538.09,2.5265
296482658,1737141988,3503.01,85.78,3543.41,2.5311
296483658,1737142238,3506.94,85.90,3546.67,2.5346
296484670,1737142491,3515.49,86.06,3553.70,2.5391
296485717,1737142753,3516.75,86.11,3554.72,2.5407
296486718,1737143003,3523.83,86.24,3560.47,2.5445
296487730,1737143256,3513.25,86.14,3551.87,2.5417
296488752,1737143512,3518.59,86.29,3556.22,2.5460
296489752,1737143762,3522.80,86.37,3559.63,2.5484
296490767,1737144015,3505.96,86.19,3545.86,2.5431
296491782,1737144269,3509.39,86.24,3548.69,2.5447
296492804,1737144524,3508.95,86.26,3548.33,2.5451
296493895,1737144797,3510.21,86.29,3549.37,2.5459
296494908,1737145050,3507.86,86.27,3547.43,2.5453
296495942,1737145309,3499.68,86.18,3540.65,2.5429
296496964,1737145564,3496.52,86.16,3538.01,2.5421
296497969,1737145816,3479.94,85.99,3523.97,2.5372
296498982,1737146069,3484.48,86.08,3527.84,2.5399
296500072,1737146342,3478.21,86.01,3522.49,2.5379
296501073,1737146592,3472.35,85.96,3517.45,2.5363
296502105,1737146850,3473.49,85.99,3518.43,2.5370
296503126,1737147105,3474.51,86.00,3519.31,2.5375
296504148,1737147360,3487.27,86.20,3530.21,2.5433
296505199,1737147623,3484.18,86.18,3527.59,2.5427
296506212,1737147876,3482.93,86.17,3526.53,2.5426
296507327,1737148155,3483.82,86.19,3527.28,2.5430
296508342,1737148409,3481.90,86.17,3525.65,2.5425
296509421,1737148679,3479.37,86.15,3523.49,2.5419
296510437,1737148933,3478.90,86.15,3523.08,2.5419
296511444,1737149184,3484.26,86.23,3527.66,2.5443
296512510,1737149451,3481.40,86.21,3525.23,2.5436
296513578,1737149718,3477.38,86.16,3521.78,2.5423
296514637,1737149983,3470.91,86.10,3516.20,2.5403
296515641,1737150234,3475.74,86.17,3520.37,2.5424
296516645,1737150485,3474.96,86.16,3519.70,2.5422
296517687,1737150745,3467.19,86.09,3512.98,2.5402
296518790,1737151021,3469.32,86.13,3514.82,2.5414
296519822,1737151279,3472.15,86.17,3517.27,2.5426
296521088,1737151596,3475.37,86.23,3520.05,2.5442
296522090,1737151846,3475.65,86.24,3520.29,2.5445
296523269,1737152141,3484.57,86.37,3527.92,2.5484
296524358,1737152413,3484.39,86.37,3527.77,2.5484
296525360,1737152664,3476.87,86.29,3521.34,2.5460
296526377,1737152918,3480.57,86.35,3524.51,2.5476
296527398,1737153173,3480.45,86.34,3524.41,2.5476
296528470,1737153441,3480.39,86.34,3524.36,2.5476
296529556,1737153712,3479.90,86.34,3523.94,2.5474
296530740,1737154008,3477.18,86.31,3521.61,2.5466
296531772,1737154266,3476.51,86.31,3521.03,2.5467
296532777,1737154518,3475.61,86.31,3520.25,2.5466
296533911,1737154801,3479.08,86.36,3523.24,2.5481
296535117,1737155103,3477.04,86.34,3521.49,2.5475
296536242,1737155384,3472.13,86.29,3517.26,2.5459
296537251,1737155636,3475.28,86.33,3519.97,2.5473
296538257,1737155888,3476.61,86.36,3521.12,2.5480
296539280,1737156144,3480.61,86.42,3524.55,2.5498
296540353,1737156412,3485.05,86.48,3528.33,2.5517
296541360,1737156664,3484.96,86.49,3534.18,2.5518
296542719,1737157003,3485.74,86.50,3534.84,2.5521
296543871,1737157291,3490.17,86.56,3538.60,2.5541
296544875,1737157542,3492.98,86.61,3540.98,2.5553
296545997,1737157823,3487.46,86.55,3536.30,2.5535
296547025,1737158080,3477.86,86.45,3528.10,2.5507
296548079,1737158343,3476.54,86.45,3526.96,2.5506
296549082,1737158594,3479.68,86.51,3529.66,2.5526
296550089,1737158846,3474.26,86.48,3524.99,2.5516
296551105,1737159100,3471.35,86.46,3522.45,2.5510
296552108,1737159350,3471.93,86.47,3522.96,2.5514
296553452,1737159686,3469.12,86.46,3520.49,2.5509
296554505,1737159950,3460.32,86.38,3512.71,2.5487
296555521,1737160204,3463.14,86.43,3515.21,2.5500
296556551,1737160461,3463.65,86.44,3515.67,2.5505
296557666,1737160740,3463.39,86.46,3515.44,2.5509
296558725,1737161005,3467.73,86.52,3519.27,2.5529
296559793,1737161272,3468.07,86.53,3519.57,2.5531
296560809,1737161526,3471.13,86.58,3522.26,2.5546
296562000,1737161824,3467.74,86.55,3519.28,2.5536
296563121,1737162104,3469.58,86.58,3520.90,2.5547
296564299,1737162398,3472.80,86.64,3523.72,2.5563
296565335,1737162657,3473.85,86.65,3524.63,2.5568
296566337,1737162908,3475.13,86.68,3525.74,2.5575
296567419,1737163178,3469.40,86.62,3520.74,2.5558
296568527,1737163455,3467.30,86.60,3518.90,2.5552
296569551,1737163711,3463.37,86.56,3515.42,2.5541
296570553,1737163962,3462.23,86.56,3514.40,2.5541
296571949,1737164311,3461.15,86.55,3513.45,2.5538
296572954,1737164562,3455.52,86.52,3508.39,2.5528
296573972,1737164816,3449.92,86.47,3503.32,2.5514
296575016,1737165078,3454.40,86.55,3507.39,2.5536
296576079,1737165343,3454.45,86.58,3507.43,2.5544
296577085,1737165595,3450.71,86.54,3504.04,2.5535
296578105,1737165850,3447.54,86.52,3501.15,2.5527
296579116,1737166102,3438.35,86.43,3492.66,2.5502
296580125,1737166355,3435.78,86.43,3490.26,2.5502
296581205,1737166625,3427.12,86.40,3482.08,2.5492
296582245,1737166885,3426.31,86.41,3481.31,2.5496
296583297,1737167148,3411.01,86.28,3466.52,2.5458
296584356,1737167412,3389.16,86.12,3444.68,2.5411
296585369,1737167666,3392.42,86.31,3447.99,2.5465
296586381,1737167919,3382.25,86.24,3437.58,2.5447
296587494,1737168197,3382.30,86.33,3437.63,2.5472
296588513,1737168452,3383.53,86.40,3438.90,2.5492
296589528,1737168706,3389.78,86.54,3445.31,2.5534
296590592,1737168972,3393.15,86.61,3448.73,2.5556
296591593,1737169222,3385.23,86.54,3440.66,2.5534
296592593,1737169472,3372.72,86.46,3427.67,2.5511
296593608,1737169726,3366.14,86.49,3420.73,2.5518
296594609,1737169976,3357.80,86.44,3411.81,2.5503
296595670,1737170241,3362.00,86.56,3416.31,2.5540
296596729,1737170506,3370.66,86.76,3425.50,2.5598
296597954,1737170812,3373.36,86.82,3428.34,2.5616
296598981,1737171069,3374.72,86.85,3429.77,2.5625
296599992,1737171322,3366.69,86.80,3421.31,2.5611
296601049,1737171586,3362.53,86.82,3416.88,2.5616
296602056,1737171838,3364.08,86.85,3418.53,2.5627
296603074,1737172092,3365.62,86.90,3420.17,2.5639
296604082,1737172344,3364.69,86.95,3419.18,2.5654
296605120,1737172604,3358.31,86.90,3412.36,2.5641
296606126,1737172855,3334.90,86.72,3386.67,2.5587
296607137,1737173108,3335.78,86.82,3387.65,2.5616
296608193,1737173372,3350.01,87.07,3403.37,2.5692
296609196,1737173622,3345.70,87.06,3398.64,2.5686
296610228,1737173880,3330.45,86.94,3381.67,2.5651
296611228,1737174130,3330.28,87.02,3381.48,2.5676
296612270,1737174391,3317.36,86.94,3366.76,2.5651
296613280,1737174644,3314.81,86.98,3363.82,2.5663
296614343,1737174909,3324.22,87.19,3374.61,2.5726
296615380,1737175168,3311.34,87.10,3359.80,2.5698
296616390,1737175421,3297.34,87.04,3343.34,2.5681
296617401,1737175674,3304.92,87.30,3352.30,2.5757
296618401,1737175924,3311.01,87.54,3359.41,2.5829
296619411,1737176176,3313.12,87.65,3361.86,2.5862
296620448,1737176436,3312.82,87.70,3361.51,2.5875
296621449,1737176686,3322.41,87.89,3372.55,2.5931
296622468,1737176940,3318.92,87.89,3368.55,2.5931
296623472,1737177192,3315.74,87.89,3364.90,2.5934
296624475,1737177442,3319.70,87.97,3369.44,2.5955
296625511,1737177701,3323.97,88.06,3374.33,2.5982
296626550,1737177961,3332.17,88.24,3383.61,2.6037
296627615,1737178227,3322.62,88.16,3372.79,2.6012
296628638,1737178483,3318.11,88.11,3367.63,2.5998
296629711,1737178751,3317.42,88.13,3366.82,2.6003
296630765,1737179015,3313.98,88.11,3362.86,2.5998
296631902,1737179299,3312.61,88.12,3361.27,2.6000
296632908,1737179550,3304.58,88.05,3351.89,2.5980
296633909,1737179801,3301.91,88.05,3348.74,2.5978
296634913,1737180052,3291.09,88.03,3335.86,2.5972
296635930,1737180306,3294.52,88.19,3339.97,2.6022
296636982,1737180569,3300.46,88.33,3347.03,2.6063
296638033,1737180832,3301.38,88.37,3348.11,2.6074
296639056,1737181088,3289.98,88.26,3334.52,2.6041
296640070,1737181341,3293.04,88.34,3338.20,2.6065
296641078,1737181593,3300.67,88.48,3347.28,2.6105
296642106,1737181850,3297.93,88.46,3344.04,2.6099
296643113,1737182102,3291.44,88.39,3336.28,2.6081
296644164,1737182364,3282.16,88.31,3325.07,2.6055
296645173,1737182617,3291.19,88.46,3335.98,2.6101
296646239,1737182883,3283.33,88.38,3326.49,2.6077
296647244,1737183134,3273.40,88.30,3314.33,2.6054
296648300,1737183398,3256.90,88.28,3293.70,2.6046
296649305,1737183650,3276.29,88.67,3317.89,2.6162
296650305,1737183900,3270.85,88.67,3311.17,2.6163
296651313,1737184152,3260.27,88.59,3297.96,2.6139
296652360,1737184414,3271.55,88.84,3312.04,2.6214
296653368,1737184666,3277.84,88.97,3319.79,2.6250
296654412,1737184926,3278.60,89.04,3320.72,2.6271
296655419,1737185178,3281.72,89.16,3324.53,2.6306
296656509,1737185451,3280.89,89.17,3323.51,2.6310
296657512,1737185702,3284.17,89.24,3327.51,2.6331
296658572,1737185966,3288.83,89.34,3333.14,2.6360
296659572,1737186216,3292.34,89.41,3337.36,2.6382
296660588,1737186470,3292.45,89.45,3337.49,2.6393
296661593,1737186722,3294.97,89.54,3340.51,2.6419
296662594,1737186972,3285.96,89.48,3329.68,2.6402
296663637,1737187233,3281.55,89.49,3324.32,2.6404
296664643,1737187484,3281.69,89.51,3324.49,2.6410
296665654,1737187737,3282.80,89.56,3325.85,2.6424
296666667,1737187990,3283.76,89.64,3327.02,2.6449
296667702,1737188249,3277.43,89.59,3319.28,2.6433
296668767,1737188515,3268.33,89.50,3308.04,2.6407
296669777,1737188768,3258.49,89.43,3295.71,2.6387
296670814,1737189027,3254.71,89.45,3290.93,2.6393
296671846,1737189285,3263.62,89.63,3302.16,2.6445
296672942,1737189559,3269.59,89.75,3309.61,2.6480
296673993,1737189822,3267.55,89.74,3307.07,2.6477
296675077,1737190093,3266.41,89.73,3305.65,2.6476
296676108,1737190350,3267.97,89.80,3307.59,2.6495
296677198,1737190623,3257.49,89.74,3294.45,2.6477
296678205,1737190875,3247.63,89.74,3281.89,2.6479
296679295,1737191147,3248.48,89.84,3282.97,2.6508
296680308,1737191400,3247.24,89.89,3281.38,2.6523
296681316,1737191652,3255.91,90.06,3292.44,2.6573
296682320,1737191904,3247.30,89.99,3281.46,2.6552
296683333,1737192157,3245.34,90.05,3278.95,2.6568
296684337,1737192408,3232.70,90.00,3262.50,2.6554
296685354,1737192662,3239.71,90.20,3271.66,2.6613
296686369,1737192916,3245.18,90.35,3278.73,2.6659
296687373,1737193167,3261.48,90.64,3299.48,2.6744
296688383,1737193419,3269.15,90.83,3309.07,2.6799
296689405,1737193675,3261.69,90.77,3299.74,2.6783
296690406,1737193925,3258.43,90.78,3295.64,2.6784
296691412,1737194176,3255.94,90.81,3292.49,2.6793
296692418,1737194428,3257.25,90.87,3294.14,2.6811
296693425,1737194680,3258.43,90.93,3295.63,2.6830
296694450,1737194936,3262.66,91.01,3300.96,2.6852
296695487,1737195195,3269.98,91.15,3310.10,2.6893
296696490,1737195446,3268.47,91.14,3308.21,2.6892
296697496,1737195698,3270.25,91.20,3310.43,2.6908
296698546,1737195960,3284.98,91.45,3328.49,2.6983
296699556,1737196212,3312.96,91.99,3361.68,2.7141
296700557,1737196463,3316.30,92.16,3365.54,2.7193
296701582,1737196719,3310.10,92.12,3358.35,2.7179
296702599,1737196973,3314.90,92.22,3363.92,2.7210
296703617,1737197228,3308.14,92.18,3356.06,2.7199
296704631,1737197481,3317.93,92.36,3367.42,2.7250
296705636,1737197732,3314.84,92.35,3363.86,2.7250
296706644,1737197984,3312.48,92.36,3361.11,2.7253
296707647,1737198235,3308.27,92.32,3356.22,2.7239
296708685,1737198495,3312.32,92.41,3360.94,2.7265
296709702,1737198749,3299.23,92.27,3345.58,2.7226
296710720,1737199004,3290.57,92.21,3335.24,2.7206
296711728,1737199256,3278.08,92.08,3320.09,2.7170
296712730,1737199506,3276.09,92.09,3317.64,2.7173
296713780,1737199768,3285.85,92.28,3329.55,2.7226
296714787,1737200020,3285.01,92.30,3328.52,2.7233
296715819,1737200278,3288.64,92.40,3332.92,2.7262
296716825,1737200530,3289.52,92.43,3333.98,2.7271
296717851,1737200786,3289.03,92.43,3333.39,2.7273
296718855,1737201037,3289.21,92.47,3333.60,2.7283
296719877,1737201293,3279.93,92.38,3322.34,2.7256
296720878,1737201543,3295.29,92.68,3340.89,2.7346
296721891,1737201796,3294.08,92.71,3339.45,2.7354
296723039,1737202083,3297.03,92.77,3342.96,2.7372
296724233,1737202382,3300.35,92.84,3346.91,2.7394
296725234,1737202632,3302.19,92.88,3349.08,2.7403
296726254,1737202887,3308.11,93.03,3356.02,2.7447
296727277,1737203143,3310.16,93.09,3358.42,2.7466
296728456,1737203438,3314.89,93.18,3363.91,2.7492
296729498,1737203698,3312.33,93.17,3360.94,2.7489
296730588,1737203970,3306.49,93.11,3354.13,2.7472
296731616,1737204228,3316.12,93.28,3365.32,2.7522
296732693,1737204497,3317.12,93.37,3366.49,2.7550
296733706,1737204750,3317.59,93.41,3367.02,2.7560
296734779,1737205018,3314.46,93.40,3363.42,2.7558
296735795,1737205272,3308.98,93.34,3357.05,2.7541
296736830,1737205531,3312.83,93.43,3361.53,2.7567
296737849,1737205786,3317.24,93.51,3366.62,2.7592
296738863,1737206039,3312.69,93.48,3361.36,2.7580
296739887,1737206295,3310.70,93.45,3359.05,2.7574
296740918,1737206553,3294.28,93.29,3339.68,2.7526
296741948,1737206810,3295.65,93.38,3341.32,2.7552
296742961,1737207064,3293.05,93.37,3338.21,2.7548
296743964,1737207314,3303.87,93.56,3351.05,2.7604
296744968,1737207566,3296.93,93.48,3342.85,2.7581
296746062,1737207839,3297.15,93.53,3343.10,2.7595
296747070,1737208091,3287.91,93.43,3332.04,2.7566
296748147,1737208360,3290.14,93.50,3334.72,2.7587
296749155,1737208612,3294.97,93.62,3340.51,2.7623
296750286,1737208895,3301.00,93.73,3347.67,2.7654
296751288,1737209146,3335.45,94.37,3387.28,2.7844
296752299,1737209398,3318.73,94.31,3368.34,2.7828
296753317,1737209653,3330.51,94.54,3381.74,2.7894
296754321,1737209904,3323.94,94.50,3374.30,2.7884
296755332,1737210156,3337.30,94.76,3389.35,2.7958
296756359,1737210413,3326.34,94.65,3377.02,2.7927
296757372,1737210666,3329.26,94.74,3380.33,2.7953
296758389,1737210921,3324.09,94.73,3374.46,2.7951
296759398,1737211173,3319.37,94.72,3369.06,2.7947
296760404,1737211424,3307.80,94.60,3355.66,2.7913
296761405,1737211675,3298.91,94.55,3345.20,2.7899
296762416,1737211928,3310.23,94.79,3358.50,2.7969
296763416,1737212178,3292.38,94.67,3337.41,2.7933
296764425,1737212430,3288.02,94.69,3332.17,2.7939
296765426,1737212680,3262.40,94.48,3300.63,2.7876
